LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,bal_05ya,bal_07ya,bal_10ya,min_05y,min_03y,min_05y_no_GFC,min_03y_no_GFC
NLD,GGNLEND,TOT,PC_GDP,A,2001,0.475636101,NA,FALSE,-0.475636101,0.8656396934,1.0724709038571427,0.9387086896,-1.165468676,-1.165468676,-1.165468676,-1.165468676
NLD,GGNLEND,TOT,PC_GDP,A,2002,2.129158294,NA,FALSE,-2.129158294,1.2813818598000002,0.935706007142857,0.7896254588999999,-1.165468676,-1.165468676,-1.165468676,-1.165468676
NLD,GGNLEND,TOT,PC_GDP,A,2003,3.142294417,NA,FALSE,-3.142294417,1.5937664790000001,0.9577100491428572,0.6341116468999999,-1.165468676,0.475636101,-1.165468676,0.475636101
NLD,GGNLEND,TOT,PC_GDP,A,2004,1.825289163,NA,FALSE,-1.825289163,1.4787605838000002,1.1373337481428571,1.1680783940999997,-1.165468676,1.825289163,-1.165468676,1.825289163
NLD,GGNLEND,TOT,PC_GDP,A,2005,0.39645442,NA,FALSE,-0.39645442,1.0713083684,1.0406243875714285,1.8092448174999998,0.39645442,0.39645442,0.39645442,0.39645442
NLD,GGNLEND,TOT,PC_GDP,A,2006,-0.099393375,NA,FALSE,0.099393375,0.40258360040000013,1.4630654602857143,2.2043751656999997,-0.099393375,-0.099393375,-0.099393375,-0.099393375
NLD,GGNLEND,TOT,PC_GDP,A,2007,0.091897217,NA,FALSE,-0.091897217,1.0547749284,1.7636227661428572,2.3833020969,-0.099393375,-0.099393375,-0.099393375,-0.099393375
NLD,GGNLEND,TOT,PC_GDP,A,2008,-0.201329423,NA,FALSE,0.201329423,2.0247231560000003,2.135287111857143,2.3619429597999995,-0.201329423,-0.201329423,-0.201329423,-0.201329423
NLD,GGNLEND,TOT,PC_GDP,A,2014,2.152004289,NA,FALSE,-2.152004289,2.2005710278,2.0242300602857144,1.6325994151,2.152004289,2.152004289,-0.201329423,-0.201329423
NLD,GGNLEND,TOT,PC_GDP,A,2015,2.024614207,NA,FALSE,-2.024614207,1.1648486466,1.1959596542857143,NA,2.024614207,2.024614207,-0.201329423,-0.201329423
NLD,GGNLEND,TOT,PC_GDP,A,2016,-0.020894009,NA,FALSE,0.020894009,0.3049173856000002,0.39063305771428564,NA,-0.020894009,-0.020894009,-0.201329423,-0.020894009
NLD,GGNLEND,TOT,PC_GDP,A,2017,-1.2601843,NA,FALSE,1.2601843,-0.46925518619999984,NA,NA,-1.2601843,-1.2601843,-1.2601843,-1.2601843
NLD,GGNLEND,TOT,PC_GDP,A,2018,-1.370953259,NA,FALSE,1.370953259,NA,NA,NA,-1.370953259,-1.370953259,-1.370953259,-1.370953259
NLD,GGNLEND,TOT,PC_GDP,A,2019,-1.71885857,E,FALSE,1.71885857,NA,NA,NA,-1.71885857,-1.71885857,-1.71885857,-1.71885857
NOR,GGNLEND,TOT,PC_GDP,A,1995,-3.142332667,NA,TRUE,3.142332667,NA,NA,NA,NA,NA,NA,NA
NOR,GGNLEND,TOT,PC_GDP,A,1996,-6.165613575,NA,TRUE,6.165613575,NA,NA,NA,NA,NA,NA,NA
NOR,GGNLEND,TOT,PC_GDP,A,1997,-7.460003154,NA,TRUE,7.460003154,-5.1522468504,NA,NA,NA,-7.460003154,NA,-7.460003154
NOR,GGNLEND,TOT,PC_GDP,A,1998,-3.183089776,NA,TRUE,3.183089776,-7.536751339,-7.719105061714286,NA,NA,-7.460003154,NA,-7.460003154
NOR,GGNLEND,TOT,PC_GDP,A,1999,-5.81019508,NA,TRUE,5.81019508,-8.945157838,-8.561722765571428,-8.1142275876,-7.460003154,-7.460003154,-7.460003154,-7.460003154
NOR,GGNLEND,TOT,PC_GDP,A,2000,-15.06485511,NA,TRUE,15.06485511,-9.261288526,-8.71113908057143,-9.2763607499,-15.06485511,-15.06485511,-15.06485511,-15.06485511
NOR,GGNLEND,TOT,PC_GDP,A,2001,-13.20764607,NA,TRUE,13.20764607,-10.0669761268,-9.196332354285715,-10.453563551399998,-15.06485511,-15.06485511,-15.06485511,-15.06485511
NOR,GGNLEND,TOT,PC_GDP,A,2002,-9.040656594,NA,TRUE,9.040656594,-11.0762083248,-10.850700141999999,-11.417096959999999,-15.06485511,-15.06485511,-15.06485511,-15.06485511
NOR,GGNLEND,TOT,PC_GDP,A,2003,-7.21152778,NA,TRUE,7.21152778,-11.0159701608,-12.583192500571428,-12.9620646624,-15.06485511,-13.20764607,-15.06485511,-13.20764607
NOR,GGNLEND,TOT,PC_GDP,A,2004,-10.85635607,NA,TRUE,10.85635607,-11.9619692648,-12.873261376285713,-13.404985634400001,-15.06485511,-10.85635607,-15.06485511,-10.85635607
NOR,GGNLEND,TOT,PC_GDP,A,2005,-14.76366429,NA,TRUE,14.76366429,-13.572905394,-13.64827862342857,-12.990772142399999,-14.76366429,-14.76366429,-14.76366429,-14.76366429
NOR,GGNLEND,TOT,PC_GDP,A,2006,-17.93764159,NA,TRUE,17.93764159,-15.857153198,-13.819528367142857,-13.004849334400001,-17.93764159,-17.93764159,-17.93764159,-17.93764159
NOR,GGNLEND,TOT,PC_GDP,A,2007,-17.09533724,NA,TRUE,17.09533724,-15.733762944,-14.349698711428571,-13.477037743,-17.93764159,-17.93764159,-17.93764159,-17.93764159
NOR,GGNLEND,TOT,PC_GDP,A,2008,-18.6327668,NA,TRUE,18.6327668,-14.965574124,-14.705707557142857,-13.822710439,-18.6327668,-18.6327668,-18.6327668,-18.6327668
NOR,GGNLEND,TOT,PC_GDP,A,2014,-8.622987544,NA,TRUE,8.622987544,-8.6271217738,-8.783739765,-8.6750116587,-13.76254068,-13.76254068,-18.6327668,-18.6327668
NOR,GGNLEND,TOT,PC_GDP,A,2015,-6.022368448,NA,TRUE,6.022368448,-6.875043936999999,-8.000686833428572,NA,-13.76254068,-10.66825474,-18.6327668,-18.6327668
NOR,GGNLEND,TOT,PC_GDP,A,2016,-4.059457457,NA,TRUE,4.059457457,-6.3148024828,-6.959491103857142,NA,-13.76254068,-8.622987544,-18.6327668,-8.622987544
NOR,GGNLEND,TOT,PC_GDP,A,2017,-5.002151496,NA,TRUE,5.002151496,-5.8850390886,NA,NA,-10.66825474,-6.022368448,-18.6327668,-6.022368448
NOR,GGNLEND,TOT,PC_GDP,A,2018,-7.867047469,NA,TRUE,7.867047469,NA,NA,NA,-8.622987544,-7.867047469,-8.622987544,-7.867047469
NOR,GGNLEND,TOT,PC_GDP,A,2019,-6.474170573,NA,TRUE,6.474170573,NA,NA,NA,-7.867047469,-7.867047469,-7.867047469,-7.867047469
POL,GGNLEND,TOT,PC_GDP,A,1995,4.19231438,NA,FALSE,-4.19231438,NA,NA,NA,NA,NA,NA,NA
POL,GGNLEND,TOT,PC_GDP,A,1996,4.591140943,NA,FALSE,-4.591140943,NA,NA,NA,NA,NA,NA,NA
POL,GGNLEND,TOT,PC_GDP,A,1997,4.561580766,NA,FALSE,-4.561580766,3.9544130172000003,NA,NA,NA,4.19231438,NA,4.19231438
POL,GGNLEND,TOT,PC_GDP,A,1998,4.173756348,NA,FALSE,-4.173756348,3.9148193206000004,4.072538634142857,NA,NA,4.173756348,NA,4.173756348
POL,GGNLEND,TOT,PC_GDP,A,1999,2.253272649,NA,FALSE,-2.253272649,3.9448630232,4.161861252571429,4.4369107355,2.253272649,2.253272649,2.253272649,2.253272649
POL,GGNLEND,TOT,PC_GDP,A,2000,3.994345897,NA,FALSE,-3.994345897,3.9960614118000004,4.368284955285714,4.4115098731,2.253272649,2.253272649,2.253272649,2.253272649
POL,GGNLEND,TOT,PC_GDP,A,2001,4.741359456,NA,FALSE,-4.741359456,4.3685315146,4.432010180857143,4.3063410075999995,2.253272649,2.253272649,2.253272649,2.253272649
POL,GGNLEND,TOT,PC_GDP,A,2002,4.817572709,NA,FALSE,-4.817572709,4.9194084538,4.398374381999999,4.0384342944,2.253272649,3.994345897,2.253272649,3.994345897
POL,GGNLEND,TOT,PC_GDP,A,2003,6.036106862,NA,FALSE,-6.036106862,4.9082004256000005,4.582114330428571,3.9816688475999995,2.253272649,4.741359456,2.253272649,4.741359456
POL,GGNLEND,TOT,PC_GDP,A,2004,5.007657345,NA,FALSE,-5.007657345,4.667818992,4.280424007142857,4.4815470271999995,3.994345897,4.817572709,3.994345897,4.817572709
POL,GGNLEND,TOT,PC_GDP,A,2005,3.938305756,NA,FALSE,-3.938305756,4.0808071770000005,4.1182443534285715,4.822199136499999,3.938305756,3.938305756,3.938305756,3.938305756
POL,GGNLEND,TOT,PC_GDP,A,2006,3.539452288,NA,FALSE,-3.539452288,3.5948061806000005,4.466027458571428,4.8447886362,3.539452288,3.539452288,3.539452288,3.539452288
POL,GGNLEND,TOT,PC_GDP,A,2007,1.882513634,NA,FALSE,-1.882513634,4.0436856006,4.660993191142857,4.7421086590999995,1.882513634,1.882513634,1.882513634,1.882513634
POL,GGNLEND,TOT,PC_GDP,A,2008,3.60610188,NA,FALSE,-3.60610188,4.736197847400001,4.6552213494285715,4.561009577799999,1.882513634,1.882513634,1.882513634,1.882513634
POL,GGNLEND,TOT,PC_GDP,A,2014,3.645767056,NA,FALSE,-3.645767056,3.3287470474000003,3.299656480428571,3.1434391283,3.645767056,3.645767056,1.882513634,1.882513634
POL,GGNLEND,TOT,PC_GDP,A,2015,2.59622944,NA,FALSE,-2.59622944,2.8679135944,2.624571896571428,NA,2.59622944,2.59622944,1.882513634,2.59622944
POL,GGNLEND,TOT,PC_GDP,A,2016,2.385849754,NA,FALSE,-2.385849754,2.0712228578,2.182213843142857,NA,2.385849754,2.385849754,1.882513634,2.385849754
POL,GGNLEND,TOT,PC_GDP,A,2017,1.486605673,NA,FALSE,-1.486605673,1.4809227594000003,NA,NA,1.486605673,1.486605673,1.486605673,1.486605673
POL,GGNLEND,TOT,PC_GDP,A,2018,0.241662366,NA,FALSE,-0.241662366,NA,NA,NA,0.241662366,0.241662366,0.241662366,0.241662366
POL,GGNLEND,TOT,PC_GDP,A,2019,0.694266564,NA,FALSE,-0.694266564,NA,NA,NA,0.241662366,0.241662366,0.241662366,0.241662366
PRT,GGNLEND,TOT,PC_GDP,A,1995,5.178677669,NA,FALSE,-5.178677669,NA,NA,NA,NA,NA,NA,NA
PRT,GGNLEND,TOT,PC_GDP,A,1996,4.737658319,NA,FALSE,-4.737658319,NA,NA,NA,NA,NA,NA,NA
PRT,GGNLEND,TOT,PC_GDP,A,1997,3.705603856,NA,FALSE,-3.705603856,4.2081956034,NA,NA,NA,3.705603856,NA,3.705603856
PRT,GGNLEND,TOT,PC_GDP,A,1998,4.387541677,NA,FALSE,-4.387541677,3.8157004776,4.149578008857143,NA,NA,3.705603856,NA,3.705603856
PRT,GGNLEND,TOT,PC_GDP,A,1999,3.031496496,NA,FALSE,-3.031496496,3.8261420148,3.8861072304285713,4.422102779099999,3.031496496,3.031496496,3.031496496,3.031496496
PRT,GGNLEND,TOT,PC_GDP,A,2000,3.21620204,NA,FALSE,-3.21620204,3.7518976876000005,4.017304958142857,4.517266626,3.031496496,3.031496496,3.031496496,3.031496496
PRT,GGNLEND,TOT,PC_GDP,A,2001,4.789866005,NA,FALSE,-4.789866005,4.0055978348000005,4.3712982781428575,4.4615500178,3.031496496,3.031496496,3.031496496,3.031496496
PRT,GGNLEND,TOT,PC_GDP,A,2002,3.33438222,NA,FALSE,-3.33438222,4.6360099548000004,4.620266058285714,4.3809119822,3.031496496,3.21620204,3.031496496,3.21620204
PRT,GGNLEND,TOT,PC_GDP,A,2003,5.656042413,NA,FALSE,-5.656042413,5.218832774400001,4.784408307,4.3121161124,3.031496496,3.33438222,3.031496496,3.33438222
PRT,GGNLEND,TOT,PC_GDP,A,2004,6.183557096,NA,FALSE,-6.183557096,5.096958020800001,4.739125658428572,4.9962229762999995,3.21620204,3.33438222,3.21620204,3.33438222
PRT,GGNLEND,TOT,PC_GDP,A,2005,6.130316138,NA,FALSE,-6.130316138,5.0099262768,4.583370940428572,5.814442158299999,3.33438222,5.656042413,3.33438222,5.656042413
PRT,GGNLEND,TOT,PC_GDP,A,2006,4.180492237,NA,FALSE,-4.180492237,4.61863439,5.517397071142858,6.1017776149,3.33438222,4.180492237,3.33438222,4.180492237
PRT,GGNLEND,TOT,PC_GDP,A,2007,2.8992235,NA,FALSE,-2.8992235,5.3564359978,6.337732992142857,6.3863157937,2.8992235,2.8992235,2.8992235,2.8992235
PRT,GGNLEND,TOT,PC_GDP,A,2008,3.699582979,NA,FALSE,-3.699582979,6.4100515422,6.549113488571429,6.3311624398,2.8992235,2.8992235,2.8992235,2.8992235
PRT,GGNLEND,TOT,PC_GDP,A,2014,7.356021664,NA,FALSE,-7.356021664,5.004820161,5.091905207000001,4.7308002321,5.104508874,5.104508874,2.8992235,2.8992235
PRT,GGNLEND,TOT,PC_GDP,A,2015,4.448783297,NA,FALSE,-4.448783297,4.360070374,4.047014354428572,NA,4.448783297,4.448783297,2.8992235,3.699582979
PRT,GGNLEND,TOT,PC_GDP,A,2016,1.935022962,NA,FALSE,-1.935022962,3.4089655198,3.152374840285714,NA,1.935022962,1.935022962,1.935022962,1.935022962
PRT,GGNLEND,TOT,PC_GDP,A,2017,2.956015073,NA,FALSE,-2.956015073,1.9212186688000004,NA,NA,1.935022962,1.935022962,1.935022962,1.935022962
PRT,GGNLEND,TOT,PC_GDP,A,2018,0.348984603,NA,FALSE,-0.348984603,NA,NA,NA,0.348984603,0.348984603,0.348984603,0.348984603
PRT,GGNLEND,TOT,PC_GDP,A,2019,-0.082712591,E,FALSE,0.082712591,NA,NA,NA,-0.082712591,-0.082712591,-0.082712591,-0.082712591
SVK,GGNLEND,TOT,PC_GDP,A,1995,3.473189006,NA,FALSE,-3.473189006,NA,NA,NA,NA,NA,NA,NA
SVK,GGNLEND,TOT,PC_GDP,A,1996,9.815659832,NA,FALSE,-9.815659832,NA,NA,NA,NA,NA,NA,NA
SVK,GGNLEND,TOT,PC_GDP,A,1997,6.266123015,NA,FALSE,-6.266123015,6.4050108338000005,NA,NA,NA,3.473189006,NA,3.473189006
SVK,GGNLEND,TOT,PC_GDP,A,1998,5.296969505,NA,FALSE,-5.296969505,8.2365671126,7.4109266982857145,NA,NA,5.296969505,NA,5.296969505
SVK,GGNLEND,TOT,PC_GDP,A,1999,7.173112811,NA,FALSE,-7.173112811,7.71752761,8.08913252557143,6.5533595151,3.473189006,5.296969505,3.473189006,5.296969505
SVK,GGNLEND,TOT,PC_GDP,A,2000,12.6309704,NA,FALSE,-12.6309704,8.108428966400002,7.132637128428572,6.493474686899999,5.296969505,5.296969505,5.296969505,5.296969505
SVK,GGNLEND,TOT,PC_GDP,A,2001,7.220462319,NA,FALSE,-7.220462319,7.673073475800001,6.568374756857144,5.8697562918,5.296969505,7.173112811,5.296969505,7.173112811
SVK,GGNLEND,TOT,PC_GDP,A,2002,8.220629797,NA,FALSE,-8.220629797,6.7017081964,6.222284931,5.4481806071,5.296969505,7.220462319,5.296969505,7.220462319
SVK,GGNLEND,TOT,PC_GDP,A,2003,3.120192052,NA,FALSE,-3.120192052,4.7503822612,5.708765369571429,5.1708260571,3.120192052,3.120192052,3.120192052,3.120192052
SVK,GGNLEND,TOT,PC_GDP,A,2004,2.316286414,NA,FALSE,-2.316286414,4.0219849736,4.197250479285715,5.2684485002,2.316286414,2.316286414,2.316286414,2.316286414
SVK,GGNLEND,TOT,PC_GDP,A,2005,2.874340724,NA,FALSE,-2.874340724,2.7879322477999997,3.526245005857143,4.7589519273,2.316286414,2.316286414,2.316286414,2.316286414
SVK,GGNLEND,TOT,PC_GDP,A,2006,3.578475881,NA,FALSE,-3.578475881,2.6685786384,3.5160603551428573,4.4701602039,2.316286414,2.316286414,2.316286414,2.316286414
SVK,GGNLEND,TOT,PC_GDP,A,2007,2.050366168,NA,FALSE,-2.050366168,3.835188804,4.1468907292857144,4.0837175023,2.050366168,2.050366168,2.050366168,2.050366168
SVK,GGNLEND,TOT,PC_GDP,A,2008,2.523424005,NA,FALSE,-2.523424005,4.7675215934,4.434927682285714,4.0596587604,2.050366168,2.050366168,2.050366168,2.050366168
SVK,GGNLEND,TOT,PC_GDP,A,2014,3.107481639,NA,FALSE,-3.107481639,3.1203030064,2.981438628571429,3.0748119514,2.879604633,2.879604633,2.050366168,2.050366168
SVK,GGNLEND,TOT,PC_GDP,A,2015,2.677002898,NA,FALSE,-2.677002898,2.4362645067999997,2.5039761581428577,NA,2.677002898,2.677002898,2.050366168,2.523424005
SVK,GGNLEND,TOT,PC_GDP,A,2016,2.581223081,NA,FALSE,-2.581223081,2.0584051386,2.074766711,NA,2.581223081,2.581223081,2.050366168,2.581223081
SVK,GGNLEND,TOT,PC_GDP,A,2017,0.936010283,NA,FALSE,-0.936010283,1.7072561409999998,NA,NA,0.936010283,0.936010283,0.936010283,0.936010283
SVK,GGNLEND,TOT,PC_GDP,A,2018,0.990307792,NA,FALSE,-0.990307792,NA,NA,NA,0.936010283,0.936010283,0.936010283,0.936010283
SVK,GGNLEND,TOT,PC_GDP,A,2019,1.351736651,NA,FALSE,-1.351736651,NA,NA,NA,0.936010283,0.936010283,0.936010283,0.936010283
ESP,GGNLEND,TOT,PC_GDP,A,1995,6.788496444,NA,FALSE,-6.788496444,NA,NA,NA,NA,NA,NA,NA
ESP,GGNLEND,TOT,PC_GDP,A,1996,5.862801332,NA,FALSE,-5.862801332,NA,NA,NA,NA,NA,NA,NA
ESP,GGNLEND,TOT,PC_GDP,A,1997,3.856967886,NA,FALSE,-3.856967886,4.0744570756,NA,NA,NA,3.856967886,NA,3.856967886
ESP,GGNLEND,TOT,PC_GDP,A,1998,2.624853191,NA,FALSE,-2.624853191,2.9489099328000004,3.1411388844285715,NA,NA,2.624853191,NA,2.624853191
ESP,GGNLEND,TOT,PC_GDP,A,1999,1.239166525,NA,FALSE,-1.239166525,1.8673348830000003,2.2165997527142856,2.2789247631,1.239166525,1.239166525,1.239166525,1.239166525
ESP,GGNLEND,TOT,PC_GDP,A,2000,1.16076073,NA,FALSE,-1.16076073,1.1592858102,1.432637081714286,1.4769186643999999,1.16076073,1.16076073,1.16076073,1.16076073
ESP,GGNLEND,TOT,PC_GDP,A,2001,0.454926083,NA,FALSE,-0.454926083,0.7093276990000001,0.8972831384285715,0.6782305667999999,0.454926083,0.454926083,0.454926083,0.454926083
ESP,GGNLEND,TOT,PC_GDP,A,2002,0.316722522,NA,FALSE,-0.316722522,0.48339245060000013,0.34636631928571443,0.10391207319999989,0.316722522,0.316722522,0.316722522,0.316722522
ESP,GGNLEND,TOT,PC_GDP,A,2003,0.375062635,NA,FALSE,-0.375062635,0.004927396000000162,-0.134097419142857,0.2986518588999999,0.316722522,0.316722522,0.316722522,0.316722522
ESP,GGNLEND,TOT,PC_GDP,A,2004,0.109490283,NA,FALSE,-0.109490283,-0.5108737493999999,-0.569379959142857,1.3023271503999998,0.109490283,0.109490283,0.109490283,0.109490283
ESP,GGNLEND,TOT,PC_GDP,A,2005,-1.231564543,NA,FALSE,1.231564543,-0.9514616638,0.018809321571428735,2.1389139151,-1.231564543,-1.231564543,-1.231564543,-1.231564543
ESP,GGNLEND,TOT,PC_GDP,A,2006,-2.124079644,NA,FALSE,2.124079644,-0.11202398119999986,1.5844088812857144,3.0673788519,-2.124079644,-2.124079644,-2.124079644,-2.124079644
ESP,GGNLEND,TOT,PC_GDP,A,2007,-1.88621705,NA,FALSE,1.88621705,2.1212618502000002,2.891775415857143,4.1092795547000005,-2.124079644,-2.124079644,-2.124079644,-2.124079644
ESP,GGNLEND,TOT,PC_GDP,A,2008,4.572251048,NA,FALSE,-4.572251048,4.272900434199999,4.267501868428572,4.7753665751,-2.124079644,-2.124079644,-2.124079644,-2.124079644
ESP,GGNLEND,TOT,PC_GDP,A,2014,5.915373422,NA,FALSE,-5.915373422,6.6338309652000005,6.561857242428572,6.080545472300001,5.915373422,5.915373422,-2.124079644,-1.88621705
ESP,GGNLEND,TOT,PC_GDP,A,2015,5.176922577,NA,FALSE,-5.176922577,5.0915391392,5.525188137142857,NA,5.176922577,5.176922577,-2.124079644,4.572251048
ESP,GGNLEND,TOT,PC_GDP,A,2016,4.305196438,NA,FALSE,-4.305196438,4.1809309142,4.400503049285715,NA,4.305196438,4.305196438,-1.88621705,4.305196438
ESP,GGNLEND,TOT,PC_GDP,A,2017,3.02427042,NA,FALSE,-3.02427042,3.5704430168,NA,NA,3.02427042,3.02427042,3.02427042,3.02427042
ESP,GGNLEND,TOT,PC_GDP,A,2018,2.482891714,E,FALSE,-2.482891714,NA,NA,NA,2.482891714,2.482891714,2.482891714,2.482891714
ESP,GGNLEND,TOT,PC_GDP,A,2019,2.862933935,E,FALSE,-2.862933935,NA,NA,NA,2.482891714,2.482891714,2.482891714,2.482891714
SWE,GGNLEND,TOT,PC_GDP,A,1995,6.973142582,NA,TRUE,-6.973142582,NA,NA,NA,NA,NA,NA,NA
SWE,GGNLEND,TOT,PC_GDP,A,1996,3.091031949,NA,TRUE,-3.091031949,NA,NA,NA,NA,NA,NA,NA
SWE,GGNLEND,TOT,PC_GDP,A,1997,1.54972307,NA,TRUE,-1.54972307,2.0269884288,NA,NA,NA,1.54972307,NA,1.54972307
SWE,GGNLEND,TOT,PC_GDP,A,1998,-0.845833885,NA,TRUE,0.845833885,0.005081971799999962,0.7985963292857143,NA,NA,-0.845833885,NA,-0.845833885
SWE,GGNLEND,TOT,PC_GDP,A,1999,-0.633121572,NA,TRUE,0.633121572,-0.8948000452,0.0057940235714286,0.7901821157000001,-0.845833885,-0.845833885,-0.845833885,-0.845833885
SWE,GGNLEND,TOT,PC_GDP,A,2000,-3.136389703,NA,TRUE,3.136389703,-0.9200393708,-0.25907257571428566,-0.09004734279999997,-3.136389703,-3.136389703,-3.136389703,-3.136389703
SWE,GGNLEND,TOT,PC_GDP,A,2001,-1.408378136,NA,TRUE,1.408378136,-0.503479443,-0.5302966348571428,-0.6220506027,-3.136389703,-3.136389703,-3.136389703,-3.136389703
SWE,GGNLEND,TOT,PC_GDP,A,2002,1.423526442,NA,TRUE,-1.423526442,-0.4466241974000001,-0.6707706517142856,-1.1098564857,-3.136389703,-3.136389703,-3.136389703,-3.136389703
SWE,GGNLEND,TOT,PC_GDP,A,2003,1.236965754,NA,TRUE,-1.236965754,-0.18517665740000006,-0.8987533771428572,-1.2153293445,-3.136389703,-1.408378136,-3.136389703,-1.408378136
SWE,GGNLEND,TOT,PC_GDP,A,2004,-0.348845344,NA,TRUE,0.348845344,-0.34930116020000007,-0.9261742424285714,-1.0802847656999999,-3.136389703,-0.348845344,-3.136389703,-0.348845344
SWE,GGNLEND,TOT,PC_GDP,A,2005,-1.829152003,NA,TRUE,1.829152003,-1.2996736006,-0.9964862905714286,-0.7620901409999999,-1.829152003,-1.829152003,-1.829152003,-1.829152003
SWE,GGNLEND,TOT,PC_GDP,A,2006,-2.22900065,NA,TRUE,2.22900065,-1.9271792460000001,-1.0973723228571428,-0.5979282351999999,-2.22900065,-2.22900065,-2.22900065,-2.22900065
SWE,GGNLEND,TOT,PC_GDP,A,2007,-3.32833576,NA,TRUE,3.32833576,-1.713945334,-1.2675736385714287,-0.6390168422,-3.32833576,-3.32833576,-3.32833576,-3.32833576
SWE,GGNLEND,TOT,PC_GDP,A,2008,-1.900562473,NA,TRUE,1.900562473,-1.3390036245999999,-1.1844184577142856,-0.6228086232999999,-3.32833576,-3.32833576,-3.32833576,-3.32833576
SWE,GGNLEND,TOT,PC_GDP,A,2014,1.526223912,NA,TRUE,-1.526223912,0.5860377618,0.25152415028571423,0.033120066200000055,0.045556544,1.012640372,-3.32833576,-3.32833576
SWE,GGNLEND,TOT,PC_GDP,A,2015,-0.002135915,NA,TRUE,0.002135915,0.10295755160000002,0.1000791819999999,NA,-0.002135915,-0.002135915,-3.32833576,-1.900562473
SWE,GGNLEND,TOT,PC_GDP,A,2016,-1.005587503,NA,TRUE,1.005587503,-0.3422268082,-0.13717673942857153,NA,-1.005587503,-1.005587503,-3.32833576,-1.005587503
SWE,GGNLEND,TOT,PC_GDP,A,2017,-1.402760679,NA,TRUE,1.402760679,-0.7771018061999999,NA,NA,-1.402760679,-1.402760679,-1.900562473,-1.402760679
SWE,GGNLEND,TOT,PC_GDP,A,2018,-0.826873856,NA,TRUE,0.826873856,NA,NA,NA,-1.402760679,-1.402760679,-1.402760679,-1.402760679
SWE,GGNLEND,TOT,PC_GDP,A,2019,-0.648151078,NA,TRUE,0.648151078,NA,NA,NA,-1.402760679,-1.402760679,-1.402760679,-1.402760679
CHE,GGNLEND,TOT,PC_GDP,A,1995,1.857393762,NA,FALSE,-1.857393762,NA,NA,NA,NA,NA,NA,NA
CHE,GGNLEND,TOT,PC_GDP,A,1996,2.012582719,NA,FALSE,-2.012582719,NA,NA,NA,NA,NA,NA,NA
CHE,GGNLEND,TOT,PC_GDP,A,1997,2.33062939,NA,FALSE,-2.33062939,1.8142599279999998,NA,NA,NA,1.857393762,NA,1.857393762
CHE,GGNLEND,TOT,PC_GDP,A,1998,1.303451839,NA,FALSE,-1.303451839,1.3865136346,1.2261217294285716,NA,NA,1.303451839,NA,1.303451839
CHE,GGNLEND,TOT,PC_GDP,A,1999,1.56724193,NA,FALSE,-1.56724193,0.9425751249999997,1.209643286857143,1.3065985145,1.303451839,1.303451839,1.303451839,1.303451839
CHE,GGNLEND,TOT,PC_GDP,A,2000,-0.281337705,NA,FALSE,0.281337705,0.8248581797999999,1.1157610150000001,1.1850949687,-0.281337705,-0.281337705,-0.281337705,-0.281337705
CHE,GGNLEND,TOT,PC_GDP,A,2001,-0.207109829,NA,FALSE,0.207109829,0.8352491751999999,0.9807684677142857,0.8995988658000001,-0.281337705,-0.281337705,-0.281337705,-0.281337705
CHE,GGNLEND,TOT,PC_GDP,A,2002,1.742044664,NA,FALSE,-1.742044664,0.7989371009999998,0.8863265341428572,0.5098399832000001,-0.281337705,-0.281337705,-0.281337705,-0.281337705
CHE,GGNLEND,TOT,PC_GDP,A,2003,1.355406816,NA,FALSE,-1.355406816,0.9836763027999998,0.5420950712857143,0.18716393040000012,-0.281337705,-0.207109829,-0.281337705,-0.207109829
CHE,GGNLEND,TOT,PC_GDP,A,2004,1.385681559,NA,FALSE,-1.385681559,0.8566226065999999,0.3584348240000001,-0.01896497549999987,-0.281337705,1.355406816,-0.281337705,1.355406816
CHE,GGNLEND,TOT,PC_GDP,A,2005,0.642358304,NA,FALSE,-0.642358304,0.19482178659999982,0.11326355828571441,-0.025953902399999874,-0.207109829,0.642358304,-0.207109829,0.642358304
CHE,GGNLEND,TOT,PC_GDP,A,2006,-0.84237831,NA,FALSE,0.84237831,-0.46092131440000017,-0.2061781264285713,-0.07300177679999988,-0.84237831,-0.84237831,-0.84237831,-0.84237831
CHE,GGNLEND,TOT,PC_GDP,A,2007,-1.566959436,NA,FALSE,1.566959436,-0.8368670520000002,-0.4499829535714284,-0.27053606519999984,-1.566959436,-1.566959436,-1.566959436,-1.566959436
CHE,GGNLEND,TOT,PC_GDP,A,2008,-1.923308689,NA,FALSE,1.923308689,-1.0355841076000003,-0.7447358295714285,-0.3632153936999999,-1.923308689,-1.923308689,-1.923308689,-1.923308689
CHE,GGNLEND,TOT,PC_GDP,A,2014,0.244464253,NA,FALSE,-0.244464253,-0.06701406060000017,-0.3040260334285713,-0.5164324921999999,-0.677588573,-0.23329822,-1.923308689,-1.923308689
CHE,GGNLEND,TOT,PC_GDP,A,2015,-0.539275976,NA,FALSE,0.539275976,-0.24345908820000015,-0.38784240557142846,NA,-0.677588573,-0.539275976,-1.923308689,-1.923308689
