LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,def_03ya,def_05ya,min_05y_all,min_03y_all
ESP,GGNLEND,TOT,PC_GDP,A,2014,5.915373422,NA,FALSE,-5.915373422,6.042742946000001,6.6338309652000005,5.915373422,5.915373422
ESP,GGNLEND,TOT,PC_GDP,A,2015,5.176922577,NA,FALSE,-5.176922577,5.132497479,5.0915391392,5.176922577,5.176922577
ESP,GGNLEND,TOT,PC_GDP,A,2016,4.305196438,NA,FALSE,-4.305196438,4.168796478333333,4.1809309142,4.305196438,4.305196438
ESP,GGNLEND,TOT,PC_GDP,A,2017,3.02427042,NA,FALSE,-3.02427042,3.270786190666667,3.5704430168,3.02427042,3.02427042
ESP,GGNLEND,TOT,PC_GDP,A,2018,2.482891714,E,FALSE,-2.482891714,2.790032023,NA,2.482891714,2.482891714
ESP,GGNLEND,TOT,PC_GDP,A,2019,2.862933935,E,FALSE,-2.862933935,NA,NA,2.482891714,2.482891714
SWE,GGNLEND,TOT,PC_GDP,A,1996,3.091031949,NA,TRUE,-3.091031949,NA,NA,NA,NA
SWE,GGNLEND,TOT,PC_GDP,A,1997,1.54972307,NA,TRUE,-1.54972307,1.2649737113333333,NA,NA,NA
SWE,GGNLEND,TOT,PC_GDP,A,1998,-0.845833885,NA,TRUE,0.845833885,0.023589204333333374,0.005081971800000029,NA,-0.845833885
SWE,GGNLEND,TOT,PC_GDP,A,1999,-0.633121572,NA,TRUE,0.633121572,-1.5384483866666665,-0.8948000452,NA,-0.845833885
SWE,GGNLEND,TOT,PC_GDP,A,2000,-3.136389703,NA,TRUE,3.136389703,-1.725963137,-0.9200393708,-3.136389703,-3.136389703
SWE,GGNLEND,TOT,PC_GDP,A,2001,-1.408378136,NA,TRUE,1.408378136,-1.0404137989999998,-0.503479443,-3.136389703,-3.136389703
SWE,GGNLEND,TOT,PC_GDP,A,2002,1.423526442,NA,TRUE,-1.423526442,0.41737135333333336,-0.4466241974,-3.136389703,-3.136389703
SWE,GGNLEND,TOT,PC_GDP,A,2003,1.236965754,NA,TRUE,-1.236965754,0.7705489506666666,-0.18517665739999997,-3.136389703,-1.408378136
SWE,GGNLEND,TOT,PC_GDP,A,2004,-0.348845344,NA,TRUE,0.348845344,-0.3136771976666666,-0.3493011602,-3.136389703,-0.348845344
SWE,GGNLEND,TOT,PC_GDP,A,2005,-1.829152003,NA,TRUE,1.829152003,-1.4689993323333335,-1.2996736005999998,-1.829152003,-1.829152003
SWE,GGNLEND,TOT,PC_GDP,A,2006,-2.22900065,NA,TRUE,2.22900065,-2.4621628043333335,-1.9271792460000001,-2.22900065,-2.22900065
SWE,GGNLEND,TOT,PC_GDP,A,2007,-3.32833576,NA,TRUE,3.32833576,-2.4859662943333336,-1.713945334,-3.32833576,-3.32833576
SWE,GGNLEND,TOT,PC_GDP,A,2008,-1.900562473,NA,TRUE,1.900562473,-1.5038580056666666,-1.3390036245999999,-3.32833576,-3.32833576
SWE,GGNLEND,TOT,PC_GDP,A,2009,0.717324216,NA,TRUE,-0.717324216,-0.3792272376666666,-0.8465553102,-3.32833576,-3.32833576
SWE,GGNLEND,TOT,PC_GDP,A,2010,0.045556544,NA,TRUE,-0.045556544,0.3320405606666666,0.021639916200000033,-3.32833576,-1.900562473
SWE,GGNLEND,TOT,PC_GDP,A,2011,0.233240922,NA,TRUE,-0.233240922,0.43047927933333324,0.6815619994000001,-3.32833576,0.045556544
SWE,GGNLEND,TOT,PC_GDP,A,2012,1.012640372,NA,TRUE,-1.012640372,0.8816430789999998,0.8433419386000001,-1.900562473,0.045556544
SWE,GGNLEND,TOT,PC_GDP,A,2013,1.399047943,NA,TRUE,-1.399047943,1.312637409,0.8338034468,0.045556544,0.233240922
SWE,GGNLEND,TOT,PC_GDP,A,2014,1.526223912,NA,TRUE,-1.526223912,0.9743786466666666,0.5860377618,0.045556544,1.012640372
SWE,GGNLEND,TOT,PC_GDP,A,2015,-0.002135915,NA,TRUE,0.002135915,0.17283349799999984,0.10295755160000009,-0.002135915,-0.002135915
SWE,GGNLEND,TOT,PC_GDP,A,2016,-1.005587503,NA,TRUE,1.005587503,-0.8034946990000001,-0.3422268081999999,-1.005587503,-1.005587503
SWE,GGNLEND,TOT,PC_GDP,A,2017,-1.402760679,NA,TRUE,1.402760679,-1.078407346,-0.7771018061999999,-1.402760679,-1.402760679
SWE,GGNLEND,TOT,PC_GDP,A,2018,-0.826873856,NA,TRUE,0.826873856,-0.9592618710000002,NA,-1.402760679,-1.402760679
SWE,GGNLEND,TOT,PC_GDP,A,2019,-0.648151078,NA,TRUE,0.648151078,NA,NA,-1.402760679,-1.402760679
CHE,GGNLEND,TOT,PC_GDP,A,1996,2.012582719,NA,FALSE,-2.012582719,NA,NA,NA,NA
CHE,GGNLEND,TOT,PC_GDP,A,1997,2.33062939,NA,FALSE,-2.33062939,1.882221316,NA,NA,NA
CHE,GGNLEND,TOT,PC_GDP,A,1998,1.303451839,NA,FALSE,-1.303451839,1.7337743863333335,1.3865136346,NA,1.303451839
CHE,GGNLEND,TOT,PC_GDP,A,1999,1.56724193,NA,FALSE,-1.56724193,0.8631186880000001,0.942575125,NA,1.303451839
CHE,GGNLEND,TOT,PC_GDP,A,2000,-0.281337705,NA,FALSE,0.281337705,0.3595981320000002,0.8248581798,-0.281337705,-0.281337705
CHE,GGNLEND,TOT,PC_GDP,A,2001,-0.207109829,NA,FALSE,0.207109829,0.4178657100000002,0.8352491751999999,-0.281337705,-0.281337705
CHE,GGNLEND,TOT,PC_GDP,A,2002,1.742044664,NA,FALSE,-1.742044664,0.9634472170000001,0.7989371009999999,-0.281337705,-0.281337705
CHE,GGNLEND,TOT,PC_GDP,A,2003,1.355406816,NA,FALSE,-1.355406816,1.4943776796666668,0.9836763028,-0.281337705,-0.207109829
CHE,GGNLEND,TOT,PC_GDP,A,2004,1.385681559,NA,FALSE,-1.385681559,1.1278155596666668,0.8566226065999999,-0.281337705,1.355406816
CHE,GGNLEND,TOT,PC_GDP,A,2005,0.642358304,NA,FALSE,-0.642358304,0.3952205176666668,0.1948217865999999,-0.207109829,0.642358304
CHE,GGNLEND,TOT,PC_GDP,A,2006,-0.84237831,NA,FALSE,0.84237831,-0.5889931473333333,-0.46092131440000006,-0.84237831,-0.84237831
CHE,GGNLEND,TOT,PC_GDP,A,2007,-1.566959436,NA,FALSE,1.566959436,-1.444215478333333,-0.836867052,-1.566959436,-1.566959436
CHE,GGNLEND,TOT,PC_GDP,A,2008,-1.923308689,NA,FALSE,1.923308689,-1.3281050846666667,-1.0355841076,-1.923308689,-1.923308689
CHE,GGNLEND,TOT,PC_GDP,A,2009,-0.494047129,NA,FALSE,0.494047129,-0.9228609306666665,-1.0026261602000002,-1.923308689,-1.923308689
CHE,GGNLEND,TOT,PC_GDP,A,2010,-0.351226974,NA,FALSE,0.351226974,-0.5076208919999998,-0.7358939170000001,-1.923308689,-1.923308689
CHE,GGNLEND,TOT,PC_GDP,A,2011,-0.677588573,NA,FALSE,0.677588573,-0.42070458899999985,-0.2655094730000001,-1.923308689,-0.677588573
CHE,GGNLEND,TOT,PC_GDP,A,2012,-0.23329822,NA,FALSE,0.23329822,-0.16075775399999984,-0.11780719660000008,-1.923308689,-0.677588573
CHE,GGNLEND,TOT,PC_GDP,A,2013,0.428613531,NA,FALSE,-0.428613531,0.14659318800000012,-0.15541699700000006,-0.677588573,-0.677588573
CHE,GGNLEND,TOT,PC_GDP,A,2014,0.244464253,NA,FALSE,-0.244464253,0.0446006026666668,-0.06701406060000008,-0.677588573,-0.23329822
CHE,GGNLEND,TOT,PC_GDP,A,2015,-0.539275976,NA,FALSE,0.539275976,-0.17679520466666654,-0.24345908820000006,-0.677588573,-0.539275976
CHE,GGNLEND,TOT,PC_GDP,A,2016,-0.235573891,NA,FALSE,0.235573891,-0.6301244083333332,-0.5820424300000001,-0.539275976,-0.539275976
CHE,GGNLEND,TOT,PC_GDP,A,2017,-1.115523358,NA,FALSE,1.115523358,-0.8718001423333331,-0.9150577878,-1.115523358,-1.115523358
CHE,GGNLEND,TOT,PC_GDP,A,2018,-1.264303178,NA,FALSE,1.264303178,-1.266813024,NA,-1.264303178,-1.264303178
CHE,GGNLEND,TOT,PC_GDP,A,2019,-1.420612536,NA,FALSE,1.420612536,NA,NA,-1.420612536,-1.420612536
TUR,GGNLEND,TOT,PC_GDP,A,2009,6.126543459,NA,FALSE,-6.126543459,NA,NA,NA,NA
TUR,GGNLEND,TOT,PC_GDP,A,2010,2.666836576,NA,FALSE,-2.666836576,3.1765266766666667,NA,NA,NA
TUR,GGNLEND,TOT,PC_GDP,A,2011,0.736199995,NA,FALSE,-0.736199995,1.1966966286666667,1.9026070953999998,NA,0.736199995
TUR,GGNLEND,TOT,PC_GDP,A,2012,0.187053315,NA,FALSE,-0.187053315,0.23988514733333335,0.6286474804,NA,0.187053315
TUR,GGNLEND,TOT,PC_GDP,A,2013,-0.203597868,NA,FALSE,0.203597868,-0.08659972299999996,-0.03334226340000015,-0.203597868,-0.203597868
TUR,GGNLEND,TOT,PC_GDP,A,2014,-0.243254616,NA,FALSE,0.243254616,-0.3633215423333333,0.04142893499999985,-0.243254616,-0.243254616
TUR,GGNLEND,TOT,PC_GDP,A,2015,-0.643112143,NA,FALSE,0.643112143,0.074563076,0.5607801635999998,-0.643112143,-0.643112143
TUR,GGNLEND,TOT,PC_GDP,A,2016,1.110055987,NA,FALSE,-1.110055987,1.083584434,1.1614273489999998,-0.643112143,-0.643112143
TUR,GGNLEND,TOT,PC_GDP,A,2017,2.783809458,NA,FALSE,-2.783809458,2.231167834666667,NA,-0.643112143,-0.643112143
TUR,GGNLEND,TOT,PC_GDP,A,2018,2.799638059,NA,FALSE,-2.799638059,NA,NA,-0.643112143,1.110055987
GBR,GGNLEND,TOT,PC_GDP,A,1996,3.720081784,NA,FALSE,-3.720081784,NA,NA,NA,NA
GBR,GGNLEND,TOT,PC_GDP,A,1997,2.061255582,NA,FALSE,-2.061255582,2.0294608873333333,NA,NA,NA
GBR,GGNLEND,TOT,PC_GDP,A,1998,0.307045296,NA,FALSE,-0.307045296,0.5786461816666666,0.8200114387999999,NA,0.307045296
GBR,GGNLEND,TOT,PC_GDP,A,1999,-0.632362333,NA,FALSE,0.632362333,-0.560426724,0.029033404199999956,NA,-0.632362333
GBR,GGNLEND,TOT,PC_GDP,A,2000,-1.355963135,NA,FALSE,1.355963135,-0.7410446190000001,-0.008113832399999988,-1.355963135,-1.355963135
GBR,GGNLEND,TOT,PC_GDP,A,2001,-0.234808389,NA,FALSE,0.234808389,0.09491595833333329,0.5528521032,-1.355963135,-1.355963135
GBR,GGNLEND,TOT,PC_GDP,A,2002,1.875519399,NA,FALSE,-1.875519399,1.584195328,1.2902278314,-1.355963135,-1.355963135
GBR,GGNLEND,TOT,PC_GDP,A,2003,3.111874974,NA,FALSE,-3.111874974,2.680636893666667,2.1870889613999998,-1.355963135,-0.234808389
GBR,GGNLEND,TOT,PC_GDP,A,2004,3.054516308,NA,FALSE,-3.054516308,3.0982445990000005,2.7853320191999997,-1.355963135,1.875519399
GBR,GGNLEND,TOT,PC_GDP,A,2005,3.128342515,NA,FALSE,-3.128342515,2.979755241,2.9390218343999996,-0.234808389,3.054516308
GBR,GGNLEND,TOT,PC_GDP,A,2006,2.7564069,NA,FALSE,-2.7564069,2.842905963333333,3.3417786778,1.875519399,2.7564069
GBR,GGNLEND,TOT,PC_GDP,A,2007,2.643968475,NA,FALSE,-2.643968475,3.5086781886666665,4.7391633682,2.643968475,2.643968475
GBR,GGNLEND,TOT,PC_GDP,A,2008,5.125659191,NA,FALSE,-5.125659191,5.9370224753333325,5.9596531178,2.643968475,2.643968475
GBR,GGNLEND,TOT,PC_GDP,A,2009,10.04143976,NA,FALSE,-10.04143976,8.132630071333333,6.9039434994,2.643968475,2.643968475
GBR,GGNLEND,TOT,PC_GDP,A,2010,9.230791263,NA,FALSE,-9.230791263,8.916696610333334,8.001536526999999,2.643968475,5.125659191
GBR,GGNLEND,TOT,PC_GDP,A,2011,7.477858808,NA,FALSE,-7.477858808,8.280194561333333,8.0769272868,2.643968475,7.477858808
GBR,GGNLEND,TOT,PC_GDP,A,2012,8.131933613,NA,FALSE,-8.131933613,7.037468470333334,7.1750006602,5.125659191,7.477858808
GBR,GGNLEND,TOT,PC_GDP,A,2013,5.50261299,NA,FALSE,-5.50261299,6.3887844099999995,6.2378977986,5.50261299,5.50261299
GBR,GGNLEND,TOT,PC_GDP,A,2014,5.531806627,NA,FALSE,-5.531806627,5.193232190666667,5.3981199562,5.50261299,5.50261299
GBR,GGNLEND,TOT,PC_GDP,A,2015,4.545276955,NA,FALSE,-4.545276955,4.452017726,4.256159389,4.545276955,4.545276955
GBR,GGNLEND,TOT,PC_GDP,A,2016,3.278969596,NA,FALSE,-3.278969596,3.4154591093333337,3.6031032115999997,3.278969596,3.278969596
GBR,GGNLEND,TOT,PC_GDP,A,2017,2.422130777,NA,FALSE,-2.422130777,2.646144158666667,2.9607088948,2.422130777,2.422130777
GBR,GGNLEND,TOT,PC_GDP,A,2018,2.237332103,NA,FALSE,-2.237332103,2.3264326410000002,NA,2.237332103,2.237332103
GBR,GGNLEND,TOT,PC_GDP,A,2019,2.319835043,NA,FALSE,-2.319835043,NA,NA,2.237332103,2.237332103
USA,GGNLEND,TOT,PC_GDP,A,1996,3.499334334,NA,FALSE,-3.499334334,NA,NA,NA,NA
USA,GGNLEND,TOT,PC_GDP,A,1997,2.073761022,NA,FALSE,-2.073761022,2.161183818,NA,NA,NA
USA,GGNLEND,TOT,PC_GDP,A,1998,0.910456098,NA,FALSE,-0.910456098,1.1554835286666665,1.3260524858,NA,0.910456098
USA,GGNLEND,TOT,PC_GDP,A,1999,0.482233466,NA,FALSE,-0.482233466,0.35238902433333336,0.9956730664,NA,0.482233466
USA,GGNLEND,TOT,PC_GDP,A,2000,-0.335522491,NA,FALSE,0.335522491,0.6647160706666667,1.6408511244,-0.335522491,-0.335522491
USA,GGNLEND,TOT,PC_GDP,A,2001,1.847437237,NA,FALSE,-1.847437237,2.2705220193333333,2.7414319298,-0.335522491,-0.335522491
USA,GGNLEND,TOT,PC_GDP,A,2002,5.299651312,NA,FALSE,-5.299651312,4.520149558,3.8003223858,-0.335522491,-0.335522491
USA,GGNLEND,TOT,PC_GDP,A,2003,6.413360125,NA,FALSE,-6.413360125,5.829899061,4.757147799,-0.335522491,1.847437237
USA,GGNLEND,TOT,PC_GDP,A,2004,5.776685746,NA,FALSE,-5.776685746,5.5462168153333335,5.0543917082,-0.335522491,5.299651312
USA,GGNLEND,TOT,PC_GDP,A,2005,4.448604575,NA,FALSE,-4.448604575,4.519649034666666,4.7915546504,1.847437237,4.448604575
USA,GGNLEND,TOT,PC_GDP,A,2006,3.333656783,NA,FALSE,-3.333656783,3.9225757936666663,4.9830793834,3.333656783,3.333656783
USA,GGNLEND,TOT,PC_GDP,A,2007,3.985466023,NA,FALSE,-3.985466023,4.896702198666667,6.4530113402,3.333656783,3.333656783
USA,GGNLEND,TOT,PC_GDP,A,2008,7.37098379,NA,FALSE,-7.37098379,8.160931781,8.0486925712,3.333656783,3.333656783
USA,GGNLEND,TOT,PC_GDP,A,2009,13.12634553,NA,FALSE,-13.12634553,10.974780016666665,9.5812170526,3.333656783,3.985466023
USA,GGNLEND,TOT,PC_GDP,A,2010,12.42701073,NA,FALSE,-12.42701073,12.183211816666665,10.6279993616,3.333656783,7.37098379
USA,GGNLEND,TOT,PC_GDP,A,2011,10.99627919,NA,FALSE,-10.99627919,10.880889162666664,10.3183179394,3.985466023,10.99627919
USA,GGNLEND,TOT,PC_GDP,A,2012,9.219377568,NA,FALSE,-9.219377568,8.679411145666666,8.7318561586,7.37098379,9.219377568
USA,GGNLEND,TOT,PC_GDP,A,2013,5.822576679,NA,FALSE,-5.822576679,6.745330290999999,7.1645284868,5.822576679,5.822576679
USA,GGNLEND,TOT,PC_GDP,A,2014,5.194036626,NA,FALSE,-5.194036626,5.202328558666665,6.0360157426,5.194036626,5.194036626
USA,GGNLEND,TOT,PC_GDP,A,2015,4.590372371,NA,FALSE,-4.590372371,5.046041488666666,5.0509930038,4.590372371,4.590372371
USA,GGNLEND,TOT,PC_GDP,A,2016,5.353715469,NA,FALSE,-5.353715469,4.746117237999999,5.1310755914,4.590372371,4.590372371
USA,GGNLEND,TOT,PC_GDP,A,2017,4.294263874,NA,FALSE,-4.294263874,5.2903229866666655,5.4164552272,4.294263874,4.294263874
USA,GGNLEND,TOT,PC_GDP,A,2018,6.222989617,NA,FALSE,-6.222989617,5.712729432,NA,4.294263874,4.294263874
USA,GGNLEND,TOT,PC_GDP,A,2019,6.620934805,NA,FALSE,-6.620934805,NA,NA,4.294263874,4.294263874
CHL,GGNLEND,TOT,PC_GDP,A,2003,0.189104524,NA,FALSE,-0.189104524,NA,NA,NA,NA
CHL,GGNLEND,TOT,PC_GDP,A,2004,-2.769242055,NA,FALSE,2.769242055,-2.5344017473333333,NA,NA,NA
CHL,GGNLEND,TOT,PC_GDP,A,2005,-5.023067711,NA,FALSE,5.023067711,-5.058659857333334,-4.545206568799999,NA,-5.023067711
CHL,GGNLEND,TOT,PC_GDP,A,2006,-7.383669806,NA,FALSE,7.383669806,-6.715298437666667,-5.516529676999999,NA,-7.383669806
CHL,GGNLEND,TOT,PC_GDP,A,2007,-7.739157796,NA,FALSE,7.739157796,-6.596779539666667,-4.1538860756,-7.739157796,-7.739157796
CHL,GGNLEND,TOT,PC_GDP,A,2008,-4.667511017,NA,FALSE,4.667511017,-2.787564287,-3.1154151929999996,-7.739157796,-7.739157796
CHL,GGNLEND,TOT,PC_GDP,A,2009,4.043975952,NA,FALSE,-4.043975952,-0.15141612099999988,-1.8957109579999998,-7.739157796,-7.739157796
CHL,GGNLEND,TOT,PC_GDP,A,2010,0.169286702,NA,FALSE,-0.169286702,0.9760380076666667,-0.45639678239999987,-7.739157796,-4.667511017
CHL,GGNLEND,TOT,PC_GDP,A,2011,-1.285148631,NA,FALSE,1.285148631,-0.5528162823333332,0.5815203218,-7.739157796,-1.285148631
CHL,GGNLEND,TOT,PC_GDP,A,2012,-0.542586918,NA,FALSE,0.542586918,-0.4352203483333333,0.07528438600000005,-4.667511017,-1.285148631
CHL,GGNLEND,TOT,PC_GDP,A,2013,0.522074504,NA,FALSE,-0.522074504,0.49742795300000003,0.45097804220000004,-1.285148631,-1.285148631
CHL,GGNLEND,TOT,PC_GDP,A,2014,1.512796273,NA,FALSE,-1.512796273,1.3608752533333333,1.2353425468,-1.285148631,-0.542586918
CHL,GGNLEND,TOT,PC_GDP,A,2015,2.047754983,NA,FALSE,-2.047754983,2.0657417160000002,1.901705974,-1.285148631,0.522074504
CHL,GGNLEND,TOT,PC_GDP,A,2016,2.636673892,NA,FALSE,-2.636673892,2.4912196976666667,2.1215101562000003,-0.542586918,1.512796273
CHL,GGNLEND,TOT,PC_GDP,A,2017,2.789230218,NA,FALSE,-2.789230218,2.3489998416666666,NA,0.522074504,2.047754983
CHL,GGNLEND,TOT,PC_GDP,A,2018,1.621095415,NA,FALSE,-1.621095415,NA,NA,1.512796273,1.621095415
CHN,GGNLEND,TOT,PC_GDP,A,1996,2.479547119,NA,FALSE,-2.479547119,NA,NA,NA,NA
CHN,GGNLEND,TOT,PC_GDP,A,1997,3.094952932,NA,FALSE,-3.094952932,3.4812583766666667,NA,NA,NA
CHN,GGNLEND,TOT,PC_GDP,A,1998,4.869275079,NA,FALSE,-4.869275079,4.715143898666667,4.885055711,NA,2.479547119
CHN,GGNLEND,TOT,PC_GDP,A,1999,6.181203685,NA,FALSE,-6.181203685,6.283592834666667,5.752566245599999,NA,3.094952932
CHN,GGNLEND,TOT,PC_GDP,A,2000,7.80029974,NA,FALSE,-7.80029974,6.932867739,6.0756556033999995,2.479547119,4.869275079
CHN,GGNLEND,TOT,PC_GDP,A,2001,6.817099792,NA,FALSE,-6.817099792,6.4425997509999995,5.914299734799999,3.094952932,6.181203685
CHN,GGNLEND,TOT,PC_GDP,A,2002,4.710399721,NA,FALSE,-4.710399721,5.196665083,4.859672876199999,4.710399721,4.710399721
CHN,GGNLEND,TOT,PC_GDP,A,2003,4.062495736,NA,FALSE,-4.062495736,3.2269882830000003,3.3945346324,4.062495736,4.062495736
CHN,GGNLEND,TOT,PC_GDP,A,2004,0.908069392,NA,FALSE,-0.908069392,1.8150578830000004,1.8667066681999998,0.908069392,0.908069392
CHN,GGNLEND,TOT,PC_GDP,A,2005,0.474608521,NA,FALSE,-0.474608521,0.18687929466666686,0.3358588863999996,0.474608521,0.474608521
CHN,GGNLEND,TOT,PC_GDP,A,2006,-0.822040029,NA,FALSE,0.822040029,-1.0970902319999998,-0.7297392494000003,-0.822040029,-0.822040029
CHN,GGNLEND,TOT,PC_GDP,A,2007,-2.943839188,NA,FALSE,2.943839188,-1.67712472,-0.9383784014000003,-2.943839188,-2.943839188
CHN,GGNLEND,TOT,PC_GDP,A,2008,-1.265494943,NA,FALSE,1.265494943,-1.4481534996666665,-1.3290726918000004,-2.943839188,-2.943839188
CHN,GGNLEND,TOT,PC_GDP,A,2009,-0.135126368,NA,FALSE,0.135126368,-0.9598280806666665,-1.4613973130000004,-2.943839188,-2.943839188
CHN,GGNLEND,TOT,PC_GDP,A,2010,-1.478862931,NA,FALSE,1.478862931,-1.0325508113333333,-1.1268234818000002,-2.943839188,-1.478862931
CHN,GGNLEND,TOT,PC_GDP,A,2011,-1.483663135,NA,FALSE,1.483663135,-1.4111653659999996,-1.0253532452000003,-2.943839188,-1.483663135
CHN,GGNLEND,TOT,PC_GDP,A,2012,-1.270970032,NA,FALSE,1.270970032,-1.170925642333333,-1.1356472280000003,-1.483663135,-1.483663135
CHN,GGNLEND,TOT,PC_GDP,A,2013,-0.75814376000000006,NA,FALSE,0.75814376000000006,-0.9052366913333331,-0.6654115856000005,-1.483663135,-1.483663135
CHN,GGNLEND,TOT,PC_GDP,A,2014,-0.686596282,NA,FALSE,0.686596282,-0.19080825366666643,0.17799452279999958,-1.483663135,-1.270970032
CHN,GGNLEND,TOT,PC_GDP,A,2015,0.872315281,NA,FALSE,-0.872315281,0.9730288020000001,NA,-1.483663135,-0.75814376000000006
CHN,GGNLEND,TOT,PC_GDP,A,2016,2.733367407,NA,FALSE,-2.733367407,NA,NA,-1.270970032,-0.686596282
EST,GGNLEND,TOT,PC_GDP,A,1996,0.348254535,NA,FALSE,-0.348254535,NA,NA,NA,NA
EST,GGNLEND,TOT,PC_GDP,A,1997,-2.123909586,NA,FALSE,2.123909586,-0.33925529533333326,NA,NA,NA
EST,GGNLEND,TOT,PC_GDP,A,1998,0.757889165,NA,FALSE,-0.757889165,0.6435104103333334,0.46934988320000004,NA,-2.123909586
EST,GGNLEND,TOT,PC_GDP,A,1999,3.296551652,NA,FALSE,-3.296551652,1.3741348223333334,0.35994048700000003,NA,-2.123909586
EST,GGNLEND,TOT,PC_GDP,A,2000,0.06796365,NA,FALSE,-0.06796365,1.055240952,0.7011690918,-2.123909586,0.06796365
EST,GGNLEND,TOT,PC_GDP,A,2001,-0.198792446,NA,FALSE,0.198792446,-0.1828651193333335,0.19063709160000003,-2.123909586,-0.198792446
EST,GGNLEND,TOT,PC_GDP,A,2002,-0.417766562,NA,FALSE,0.417766562,-0.8037766146666669,-0.947794046,-0.417766562,-0.417766562
EST,GGNLEND,TOT,PC_GDP,A,2003,-1.794770836,NA,FALSE,1.794770836,-1.5360471446666668,-1.1865010582,-1.794770836,-1.794770836
EST,GGNLEND,TOT,PC_GDP,A,2004,-2.395604036,NA,FALSE,2.395604036,-1.7719820943333335,-1.7251863909999998,-2.395604036,-2.395604036
EST,GGNLEND,TOT,PC_GDP,A,2005,-1.125571411,NA,FALSE,1.125571411,-2.1377981856666666,-2.1898458322,-2.395604036,-2.395604036
EST,GGNLEND,TOT,PC_GDP,A,2006,-2.89221911,NA,FALSE,2.89221911,-2.2529514296666666,-1.3019910478,-2.89221911,-2.89221911
EST,GGNLEND,TOT,PC_GDP,A,2007,-2.741063768,NA,FALSE,2.741063768,-0.996259930666667,-0.3871762864,-2.89221911,-2.89221911
EST,GGNLEND,TOT,PC_GDP,A,2008,2.644503086,NA,FALSE,-2.644503086,0.6939696963333333,-0.1997392326,-2.89221911,-2.89221911
EST,GGNLEND,TOT,PC_GDP,A,2009,2.178469771,NA,FALSE,-2.178469771,1.544862238333333,0.16360231200000003,-2.89221911,-2.741063768
EST,GGNLEND,TOT,PC_GDP,A,2010,-0.188386142,NA,FALSE,0.188386142,0.3048574139999998,0.7687656482,-2.89221911,-0.188386142
EST,GGNLEND,TOT,PC_GDP,A,2011,-1.075511387,NA,FALSE,1.075511387,-0.32638153866666686,0.20403326820000006,-2.741063768,-1.075511387
EST,GGNLEND,TOT,PC_GDP,A,2012,0.284752913,NA,FALSE,-0.284752913,-0.32330576266666683,-0.3722950505999999,-1.075511387,-1.075511387
EST,GGNLEND,TOT,PC_GDP,A,2013,-0.179158814,NA,FALSE,0.179158814,-0.19919257466666687,-0.3631999535999999,-1.075511387,-1.075511387
EST,GGNLEND,TOT,PC_GDP,A,2014,-0.703171823,NA,FALSE,0.703171823,-0.3417470980000002,-0.06638867359999989,-1.075511387,-0.703171823
EST,GGNLEND,TOT,PC_GDP,A,2015,-0.142910657,NA,FALSE,0.142910657,-0.14584582233333354,0.020429553400000116,-1.075511387,-0.703171823
EST,GGNLEND,TOT,PC_GDP,A,2016,0.408545013,NA,FALSE,-0.408545013,0.32815946799999984,0.15688737960000013,-0.703171823,-0.703171823
EST,GGNLEND,TOT,PC_GDP,A,2017,0.718844048,NA,FALSE,-0.718844048,0.5435064593333331,0.2822259956000001,-0.703171823,-0.142910657
EST,GGNLEND,TOT,PC_GDP,A,2018,0.503130317,NA,FALSE,-0.503130317,0.3818318739999998,NA,-0.703171823,0.408545013
EST,GGNLEND,TOT,PC_GDP,A,2019,-0.076478743,NA,FALSE,0.076478743,NA,NA,-0.142910657,-0.076478743
ISR,GGNLEND,TOT,PC_GDP,A,1996,10.62470092,NA,FALSE,-10.62470092,NA,NA,NA,NA
ISR,GGNLEND,TOT,PC_GDP,A,1997,9.370378378,NA,FALSE,-9.370378378,9.087022009666667,NA,NA,NA
ISR,GGNLEND,TOT,PC_GDP,A,1998,7.265986731,NA,FALSE,-7.265986731,6.6578334173333324,6.3034816536000005,NA,7.265986731
ISR,GGNLEND,TOT,PC_GDP,A,1999,3.337135143,NA,FALSE,-3.337135143,3.840776323333332,4.9637812368,NA,3.337135143
ISR,GGNLEND,TOT,PC_GDP,A,2000,0.919207096,NA,FALSE,-0.919207096,2.7275136916666654,4.727791849,0.919207096,0.919207096
ISR,GGNLEND,TOT,PC_GDP,A,2001,3.926198836,NA,FALSE,-3.926198836,4.345279123666665,4.2668940348,0.919207096,0.919207096
ISR,GGNLEND,TOT,PC_GDP,A,2002,8.190431439,NA,FALSE,-8.190431439,5.692709311666666,4.298619503199999,0.919207096,0.919207096
ISR,GGNLEND,TOT,PC_GDP,A,2003,4.96149766,NA,FALSE,-4.96149766,5.549230527999999,4.6455316687999995,0.919207096,3.926198836
ISR,GGNLEND,TOT,PC_GDP,A,2004,3.495762485,NA,FALSE,-3.495762485,3.7036760229999994,4.0441427204,0.919207096,3.495762485
ISR,GGNLEND,TOT,PC_GDP,A,2005,2.653767924,NA,FALSE,-2.653767924,2.356261500999999,2.4571169530000003,2.653767924,2.653767924
ISR,GGNLEND,TOT,PC_GDP,A,2006,0.919254094,NA,FALSE,-0.919254094,1.276108206666666,2.1359803630000003,0.919254094,0.919254094
